assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
10644486,42101,Ceratozamia kuesteriana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,kuesteriana,NA,NA,NA,Regel,Critically Endangered,"A2cd; B2ab(ii,iii,iv)",3.1,Decreasing,Global
10645100,42102,Ceratozamia norstogii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,norstogii,NA,NA,NA,D.W.Stev.,Endangered,"A2abd; B1ab(iii,iv,v); C1",3.1,Decreasing,Global
10645793,42103,Ceratozamia zaragozae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,zaragozae,NA,NA,NA,MedellÃ­n-Leal,Critically Endangered,"A2acd; B1ab(iii,iv,v)+2ab(iii,iv,v); C1",3.1,Decreasing,Global
10647070,42106,Dioon caputoi,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,caputoi,NA,NA,NA,"De Luca, Sabato &amp; VÃ¡zq.Torres",Endangered,"A4acd; B2ab(ii,iii); C1",3.1,Decreasing,Global
10647674,42107,Microcycas calocoma,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Microcycas,calocoma,NA,NA,NA,(Miq.) A.DC.,Critically Endangered,A2cd,3.1,Decreasing,Global
10648283,42108,Zamia amplifolia,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,amplifolia,NA,NA,NA,W.Bull ex Mast.,Critically Endangered,"B2ab(i,iv)",3.1,Stable,Global
10648936,42109,Zamia disodon,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,disodon,NA,NA,NA,D.W.Stev. &amp; Sabato,Critically Endangered,"A2abd; B2ab(i,ii,iii)",3.1,Decreasing,Global
10649481,42110,Zamia hymenophyllidia,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,hymenophyllidia,NA,NA,NA,D.W.Stev.,Critically Endangered,"B2ab(i,ii,iv); C1",3.1,Decreasing,Global
10649971,42111,Zamia inermis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,inermis,NA,NA,NA,"Vovides, J.D.Rees &amp; VÃ¡zq.Torres",Critically Endangered,"A4abcd; B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
10650637,42112,Zamia macrochiera,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,macrochiera,NA,NA,NA,D.W.Stev.,Critically Endangered,"A2abd; B2ab(i,ii,iii,v); C1",3.1,Decreasing,Global
10651120,42113,Zamia montana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,montana,NA,NA,NA,A.Braun,Critically Endangered,"A2cd; B1ab(i,iv,v); C1",3.1,Decreasing,Global
10651543,4218,Cercopithecus erythrotis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercopithecus,erythrotis,NA,NA,NA,"Waterhouse, 1838",Vulnerable,A2cd,3.1,Decreasing,Global
10651789,42114,Zamia monticola,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,monticola,NA,NA,NA,Chamb.,Critically Endangered,A2c; C1,3.1,Decreasing,Global
10652583,42116,Zamia prasina,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,prasina,NA,NA,NA,W.Bull,Critically Endangered,"B1ab(ii,iii,iv,v); C1",3.1,Decreasing,Global
10652810,42182,Zamia cunaria,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,cunaria,NA,NA,NA,Dressler &amp; D.W.Stev.,Vulnerable,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
10653088,42117,Zamia portoricensis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,portoricensis,NA,NA,NA,Urb.,Endangered,"B2ab(iii,v); C1",3.1,Decreasing,Global
10653427,42183,Ceratozamia mixeorum,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,mixeorum,NA,NA,NA,"J.Chemnick, T.J.Gregory &amp; S.Salas-Morales",Endangered,"A2cd+4cd; B1ab(ii,iii,v)",3.1,Decreasing,Global
10653644,42118,Zamia spartea,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,spartea,NA,NA,NA,A.DC.,Critically Endangered,A2abd,3.1,Decreasing,Global
10654300,42119,Zamia urep,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,urep,NA,NA,NA,B.Walln.,Critically Endangered,"B1ab(i,ii,iv)+2ab(i,ii,iv); C1",3.1,Decreasing,Global
10654523,42185,Zamia angustifolia,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,angustifolia,NA,NA,NA,Jacq.,Vulnerable,"A2acd; B1ab(ii,iii)",3.1,Decreasing,Global
10655118,42120,Zamia vazquezii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,vazquezii,NA,NA,NA,"D.W.Stev., Sabato &amp; De Luca",Critically Endangered,"A2cd; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C1",3.1,Decreasing,Global
10655426,42187,Zamia pygmaea,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,pygmaea,NA,NA,NA,Sims,Critically Endangered,"B2ab(ii,iii,v); C1",3.1,Decreasing,Global
10655715,42121,Zamia wallisii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,wallisii,NA,NA,NA,A.Braun,Critically Endangered,"A2abd; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1",3.1,Decreasing,Global
10657061,42122,Ceratozamia alvarezii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,alvarezii,NA,NA,NA,"PÃ©rez-Farr., Vovides &amp; Iglesias",Endangered,"A2ac; B1ab(i,iii)+2ab(i,iii); C1",3.1,Decreasing,Global
10657578,42123,Ceratozamia becerrae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,becerrae,NA,NA,NA,"PÃ©rez-Farr., Vovides &amp; Schutzman",Endangered,"A2ac+4ac; B2ab(i,ii,iv); C1",3.1,Decreasing,Global
10658203,42124,Ceratozamia hildae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,hildae,NA,NA,NA,G.P.Landry &amp; M.C.Wilson,Endangered,"A2abcd; B1ab(ii,iii,iv)",3.1,Decreasing,Global
10658770,42125,Ceratozamia matudae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,matudae,NA,NA,NA,Lundell,Endangered,"B1ab(ii,iii,v); C1",3.1,Decreasing,Global
10659443,42126,Ceratozamia morettii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,morettii,NA,NA,NA,VÃ¡zq.Torres &amp; Vovides,Endangered,"B1ab(i,iv,v)+2ab(i,iv,v)",3.1,Decreasing,Global
10659698,42127,Ceratozamia sabatoi,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,sabatoi,NA,NA,NA,"Vovides, VÃ¡zq.Torres, Schutzman &amp; Iglesias",Endangered,"A2c; B1ab(i,ii,iv)+2ab(i,ii,iv); C1",3.1,Decreasing,Global
10660104,42128,Ceratozamia whitelockiana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,whitelockiana,NA,NA,NA,J.Chemnick &amp; T.J.Gregory,Endangered,"A2c; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C1",3.1,Decreasing,Global
10660365,42129,Dioon holmgrenii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,holmgrenii,NA,NA,NA,"De Luca, Sabato &amp; VÃ¡zq.Torres",Endangered,"A4c; B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,Global
10661262,42130,Dioon sonorense,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,sonorense,NA,NA,NA,"(De Luca, Sabato &amp; VÃ¡zq.Torres) J.Chemnick, T.J.Gregory &amp; S.Salas-Mor.",Endangered,A2ce+4c; C1,3.1,Decreasing,Global
10661614,42197,Araucaria montana,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,ARAUCARIACEAE,Araucaria,montana,NA,NA,NA,Brongn. &amp; Gris,Vulnerable,"A3c; B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
10661837,42131,Dioon tomasellii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,tomasellii,NA,NA,NA,"De Luca, Sabato &amp; VÃ¡zq.Torres",Vulnerable,A2cd,3.1,Decreasing,Global
10662204,42132,Zamia cremnophila,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,cremnophila,NA,NA,NA,"Vovides, Schutzman &amp; Dehgan",Endangered,"A2cd; B1ab(i,ii,iv)+2ab(i,ii,iv); C1",3.1,Decreasing,Global
10662555,42133,Zamia dressleri,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,dressleri,NA,NA,NA,D.W.Stev.,Endangered,"B1ab(ii,iii); C1",3.1,Decreasing,Global
10662840,42134,Zamia fischeri,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,fischeri,NA,NA,NA,Miq.,Endangered,"A4acd; B1ab(i,ii,iii,v); C1",3.1,Decreasing,Global
10663213,42135,Zamia lacandona,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,lacandona,NA,NA,NA,Schutzman &amp; Vovides,Endangered,"A2cd; B1ab(i,iv,v)+2ab(i,iv,v); C1",3.1,Decreasing,Global
10663484,42136,Zamia melanorrhachis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,melanorrhachis,NA,NA,NA,D.W.Stev.,Endangered,A2cd; C1,3.1,Decreasing,Global
10663702,42137,Zamia purpurea,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,purpurea,NA,NA,NA,"Vovides, J.D.Rees &amp; VÃ¡zq.Torres",Critically Endangered,A4abcd,3.1,Decreasing,Global
10664029,42138,Zamia skinneri,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,skinneri,NA,NA,NA,Warsz. ex A.Dietr.,Endangered,"A2acd; B1ab(i,ii,iii,iv,v); C1",3.1,Decreasing,Global
10664393,42139,Zamia variegata,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,variegata,NA,NA,NA,Warsz.,Endangered,A2c,3.1,Decreasing,Global
10664864,42140,Ceratozamia latifolia,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,latifolia,NA,NA,NA,Miq.,Endangered,A2cd+4cd,3.1,Decreasing,Global
10665184,42141,Ceratozamia mexicana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,mexicana,NA,NA,NA,Brongn.,Vulnerable,A2acd+4cd,3.1,Decreasing,Global
10665545,42142,Ceratozamia microstrobila,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,microstrobila,NA,NA,NA,Vovides &amp; J.D.Rees,Vulnerable,"A2abe; B1ab(i,ii,iii,v)",3.1,Decreasing,Global
10665826,42143,Ceratozamia miqueliana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,miqueliana,NA,NA,NA,H.Wendl.,Critically Endangered,A2acd,3.1,Decreasing,Global
10666149,42144,Ceratozamia robusta,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Ceratozamia,robusta,NA,NA,NA,Miq.,Endangered,A2acd,3.1,Decreasing,Global
10666506,42145,Dioon califanoi,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,califanoi,NA,NA,NA,De Luca &amp; Sabato,Endangered,"A4c; B1ab(i,ii,iv)+2ab(i,ii,iv)",3.1,Decreasing,Global
10666824,42146,Dioon merolae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,merolae,NA,NA,NA,"De Luca, Sabato &amp; VÃ¡zq.Torres",Vulnerable,"A2c; B1ab(iii,iv,v)+2ab(iii,iv,v); C1",3.1,Decreasing,Global
10667198,42147,Dioon purpusii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,purpusii,NA,NA,NA,Rose,Vulnerable,"A2c; B1ab(iii,iv,v); C1",3.1,Decreasing,Global
10667410,42148,Dioon rzedowskii,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,rzedowskii,NA,NA,NA,"De Luca, A.Moretti, Sabato &amp; VÃ¡zq.Torres",Endangered,"A4c; B1ab(i,iv)+2ab(i,iv)",3.1,Decreasing,Global
10667709,42149,Dioon spinulosum,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Dioon,spinulosum,NA,NA,NA,Dyer ex Eichl.,Endangered,A2acd,3.1,Decreasing,Global
10668503,42151,Zamia encephalartoides,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,encephalartoides,NA,NA,NA,D.W.Stev.,Vulnerable,A2acd; C1,3.1,Decreasing,Global
10668734,42152,Zamia furfuracea,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,furfuracea,NA,NA,NA,L.f.,Endangered,"A2acd; B1ab(i,iii,v)",3.1,Decreasing,Global
10669078,42153,Zamia gentryi,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,gentryi,NA,NA,NA,Dodson,Critically Endangered,"A4ac; B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
10669309,42154,Zamia herrerae,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,herrerae,NA,NA,NA,S.CalderÃ³n &amp; Standl.,Vulnerable,C1,3.1,Decreasing,Global
10669619,42155,Zamia ipetiensis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,ipetiensis,NA,NA,NA,D.W.Stev.,Endangered,"A4ac; B1ab(i,iv,v)+2ab(i,iv,v); C1",3.1,Decreasing,Global
10669906,42156,Zamia soconuscensis,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,soconuscensis,NA,NA,NA,"Schutzman, Vovides &amp; Dehgan",Vulnerable,A2c; C1,3.1,Decreasing,Global
10670216,42157,Zamia standleyi,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,standleyi,NA,NA,NA,Schutzman,Vulnerable,C1,3.1,Decreasing,Global
10671737,42167,Zamia lucayana,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,lucayana,NA,NA,NA,Britton,Endangered,"A4ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
10672698,4217,Cercopithecus erythrogaster,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Cercopithecus,erythrogaster,NA,NA,NA,"Gray, 1866",Vulnerable,A2cd,3.1,Decreasing,Global
10673004,42170,Zamia neurophyllidia,PLANTAE,TRACHEOPHYTA,CYCADALES,CYCADOPSIDA,ZAMIACEAE,Zamia,neurophyllidia,NA,NA,NA,D.W.Stev.,Vulnerable,A2c; C1,3.1,Decreasing,Global
10679577,42295,Abies pinsapo,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PINACEAE,Abies,pinsapo,NA,NA,NA,Boiss.,Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
10714175,42514,Podocarpus longefoliolatus,PLANTAE,TRACHEOPHYTA,PINALES,PINOPSIDA,PODOCARPACEAE,Podocarpus,longefoliolatus,NA,NA,NA,Pilg.,Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(i)",3.1,Decreasing,Global
10733990,42694,Saguinus niger,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Saguinus,niger,NA,NA,NA,"(Ã‰. Geoffroy, 1803)",Vulnerable,A2c,3.1,Decreasing,Global
10741610,42655,Spalax zemni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SPALACIDAE,Spalax,zemni,NA,NA,NA,"Erxleben, 1777",Vulnerable,"B2ab(ii,iii)",3.1,Decreasing,Global & Europe
10746546,42712,Glyphis garricki,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Glyphis,garricki,NA,NA,NA,"Compagno, White &amp; Last, 2008",Critically Endangered,C2a(i),3.1,Decreasing,Global
10830166,43892,Chiropotes utahickae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,utahickae,NA,NA,NA,"Hershkovitz, 1985",Endangered,A3cd,3.1,Decreasing,Global
10836686,43912,Alouatta discolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Alouatta,discolor,NA,NA,NA,"(Spix, 1823)",Vulnerable,A2c,3.1,Decreasing,Global
10868334,4420,Chalinolobus neocaledonicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Chalinolobus,neocaledonicus,NA,NA,NA,"Revilliod, 1914",Endangered,B2ab(iii),3.1,Decreasing,Global
10881758,4425,Chalinolobus tuberculatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Chalinolobus,tuberculatus,NA,NA,NA,"(Forster, 1844)",Vulnerable,A2ace,3.1,Decreasing,Global
10908329,44581,Mustelus fasciatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,fasciatus,NA,NA,NA,"(Garman, 1913)",Critically Endangered,A2abd+3bd+4abd,3.1,Decreasing,Global
10909330,44586,Schroederichthys saurisqualus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Schroederichthys,saurisqualus,NA,NA,NA,"Soto, 2001",Vulnerable,"B1ab(iii,v)",3.1,Unknown,Global
10912274,44595,Rhinoptera brasiliensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,brasiliensis,NA,NA,NA,"MÃ¼ller, 1836",Endangered,"A2abcd+3bcd+4abcd; B1ab(i,iii,v)",3.1,Decreasing,Global
10913510,44525,Potamonautes gonocristatus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,gonocristatus,NA,NA,NA,"Bott, 1955",Endangered,"B1ab(i,ii,iii,v)",3.1,Unknown,Global & Pan-Africa
10913888,44526,Potamonautes idjiwiensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,idjiwiensis,NA,NA,NA,"(Chace, 1942)",Endangered,"B1ab(i,iii)+2ab(i,iii)",3.1,Unknown,"Global, Central Africa & Pan-Africa"
10914129,44528,Potamonautes ignestii,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,ignestii,NA,NA,NA,"(Parisi, 1923)",Vulnerable,B1ab(i); D2,3.1,Unknown,"Global, Northeastern Africa & Pan-Africa"
10914367,44529,Potamonautes infravallatus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,infravallatus,NA,NA,NA,"(Hilgendorf, 1898)",Vulnerable,B1ab(i); D2,3.1,Decreasing,"Global, Eastern Africa & Pan-Africa"
10916142,44536,Potamonautes pilosus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,pilosus,NA,NA,NA,"(Hilgendorf, 1898)",Vulnerable,"B1ab(i,iii); D2",3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
10916389,44537,Potamonautes platycentron,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,platycentron,NA,NA,NA,"(Hilgendorf, 1897)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
10916902,44539,Potamonautes raybouldi,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,raybouldi,NA,NA,NA,"Cumberlidge &amp; Vannini, 2004",Vulnerable,B2ab(iii),3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
10917400,44541,Potamonautes unisulcatus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,POTAMONAUTIDAE,Potamonautes,unisulcatus,NA,NA,NA,"(Rathbun, 1921)",Vulnerable,"B1ab(i,ii,iii); D2",3.1,Unknown,"Global, Eastern Africa & Pan-Africa"
10921544,44575,Atlantoraja castelnaui,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Atlantoraja,castelnaui,NA,NA,NA,"(Miranda Ribeiro, 1907)",Endangered,A2bd+3bd+4bd,3.1,Decreasing,Global
10921737,44577,Benthobatis kreffti,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,NARCINIDAE,Benthobatis,kreffti,NA,NA,NA,"RincÃ³n, Stehmann &amp; Vooren, 2001",Vulnerable,B1ab(v),3.1,Unknown,Global
10921845,44578,Galeus mincaronei,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Galeus,mincaronei,NA,NA,NA,"Soto, 2001",Vulnerable,B1ab(v),3.1,Decreasing,Global
10927987,44694,Trachypithecus johnii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Trachypithecus,johnii,NA,NA,NA,"(J. Fischer, 1829)",Vulnerable,C2a(i),3.1,Decreasing,Global
10931230,44642,Sympterygia acuta,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Sympterygia,acuta,NA,NA,NA,"Garman, 1877",Vulnerable,A2bd,3.1,Decreasing,Global
10932771,44656,Gurgesiella dorsalifera,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GURGESIELLIDAE,Gurgesiella,dorsalifera,NA,NA,NA,"McEachran &amp; Compagno, 1980",Vulnerable,B1ab(v),3.1,Decreasing,Global
10937550,44781,Rhinolophus hilli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,hilli,NA,NA,NA,"Aellen, 1973",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
10938753,44784,Rhinolophus ruwenzorii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,ruwenzorii,NA,NA,NA,"Hill, 1942",Vulnerable,"B1ab(ii,iii,iv,v)",3.1,Decreasing,Global
10939382,44786,Rhinolophus ziama,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,ziama,NA,NA,NA,"Fahr, Vierhaus, Hutterer &amp; Kock, 2002",Endangered,B1ab(iii),3.1,Decreasing,Global
10956628,44861,Fukomys kafuensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,BATHYERGIDAE,Fukomys,kafuensis,NA,NA,NA,"(Burda, Zima, Scharff, MacholÃ¡n &amp; Kawalika, 1999)",Vulnerable,B1ab(v),3.1,Decreasing,Global
10970064,45067,Otomys lacustris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,lacustris,NA,NA,NA,"G.M. Allen &amp; Loveridge, 1933",Vulnerable,B1ab(iii),3.1,Decreasing,Global
10978928,45071,Otomys burtoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,burtoni,NA,NA,NA,"Thomas, 1918",Endangered,B1ab(iii),3.1,Decreasing,Global
11023949,4592,Cheilinus undulatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Cheilinus,undulatus,NA,NA,NA,"RÃ¼ppell, 1835",Endangered,A2bd+3bd,3.1,Decreasing,Global
11033949,4618,Cherax tenuimanus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PARASTACIDAE,Cherax,tenuimanus,NA,NA,NA,"(Smith, 1912)",Critically Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
11037468,4615,Chelonia mydas,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELONIIDAE,Chelonia,mydas,NA,NA,NA,"(Linnaeus, 1758)",Endangered,A2bd,3.1,Decreasing,Global
11042150,4622,Cherax destructor,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,PARASTACIDAE,Cherax,destructor,NA,NA,NA,"Clark, 1936",Vulnerable,A1de,2.3,NA,Global
11085894,4685,Chiropotes albinasus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,albinasus,NA,NA,NA,"(I. Geoffroy &amp; Deville, 1848)",Endangered,A3cd,3.1,Decreasing,Global
11106744,4985,Clupeonella abrau,ANIMALIA,CHORDATA,CLUPEIFORMES,ACTINOPTERYGII,CLUPEIDAE,Clupeonella,abrau,NA,NA,NA,"(Maliatsky, 1930)",Critically Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global & Europe
11112095,5076,Coelops robinsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Coelops,robinsoni,NA,NA,NA,"Bonhote, 1908",Vulnerable,A4c,3.1,Decreasing,Global
11116648,5144,Colobus polykomos,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Colobus,polykomos,NA,NA,NA,"(E.A.W. Zimmermann, 1780)",Vulnerable,A2cd,3.1,Unknown,Global
